# Hanyo-Denshi IVD Collection
# https://www.unicode.org/ivd/hanyo-denshi/
# 13,045 total IVSes registered in the 2012-03-02 version of the IVD
# PRIs #167 & #187
#
5510 E0103; Hanyo-Denshi; JTAEC7
5527 E0101; Hanyo-Denshi; FT2112
5527 E0102; Hanyo-Denshi; TK01014380
552C E0100; Hanyo-Denshi; IP552C
552C E0101; Hanyo-Denshi; TK01014730
5533 E0103; Hanyo-Denshi; JA5126
5533 E0104; Hanyo-Denshi; FT1947
5533 E0105; Hanyo-Denshi; JTAED3
5539 E0102; Hanyo-Denshi; JA5116
5539 E0103; Hanyo-Denshi; FT1946S
5541 E0101; Hanyo-Denshi; JB2154
5541 E0102; Hanyo-Denshi; TK01014700
5544 E0102; Hanyo-Denshi; JA3479
5544 E0103; Hanyo-Denshi; IB1535S
5544 E0104; Hanyo-Denshi; FT2042
5544 E0105; Hanyo-Denshi; FT1850
5546 E0102; Hanyo-Denshi; JA3006
5546 E0103; Hanyo-Denshi; JTAED2
5546 E0104; Hanyo-Denshi; KS044540
5547 E0101; Hanyo-Denshi; JB2155
5547 E0102; Hanyo-Denshi; KS044510S
554C E0101; Hanyo-Denshi; JA5119
554C E0102; Hanyo-Denshi; JTAED9
5553 E0102; Hanyo-Denshi; JA2328
5553 E0103; Hanyo-Denshi; JTAECE
5554 E0100; Hanyo-Denshi; IP5554
5554 E0101; Hanyo-Denshi; TK01014490
555A E0101; Hanyo-Denshi; JB2162
555A E0102; Hanyo-Denshi; KS044550
555D E0101; Hanyo-Denshi; JA5127
555D E0102; Hanyo-Denshi; JTAEDA
5568 E0100; Hanyo-Denshi; IB0441
5568 E0101; Hanyo-Denshi; IB1035
557C E0101; Hanyo-Denshi; JA5138
557C E0102; Hanyo-Denshi; KS046180
5584 E0102; Hanyo-Denshi; JA3317
5584 E0103; Hanyo-Denshi; JTAEE9
5584 E0104; Hanyo-Denshi; JTAEEA
5584 E0105; Hanyo-Denshi; JTAEEB
5584 E0106; Hanyo-Denshi; KS046170
5586 E0101; Hanyo-Denshi; JB2172
5586 E0102; Hanyo-Denshi; JTAEEC
558F E0101; Hanyo-Denshi; JB2175
558F E0102; Hanyo-Denshi; KS045010
5591 E0101; Hanyo-Denshi; JB2176
5591 E0102; Hanyo-Denshi; KS046190
5593 E0101; Hanyo-Denshi; JB2178
5593 E0102; Hanyo-Denshi; JTAEEE
5599 E0101; Hanyo-Denshi; JA5128
5599 E0102; Hanyo-Denshi; FT2111
5599 E0103; Hanyo-Denshi; JTAEE5
559C E0102; Hanyo-Denshi; JA2078
559C E0103; Hanyo-Denshi; JTAEED
559C E0104; Hanyo-Denshi; KS046220
559C E0105; Hanyo-Denshi; TK01014960
559C E0106; Hanyo-Denshi; TK01015040
559D E0102; Hanyo-Denshi; JA1969
559D E0103; Hanyo-Denshi; JC1512
559E E0101; Hanyo-Denshi; JA5136
559E E0102; Hanyo-Denshi; KS045360
55A8 E0101; Hanyo-Denshi; JA5142
55A8 E0102; Hanyo-Denshi; JTAEEF
55A9 E0103; Hanyo-Denshi; JA5140
55A9 E0104; Hanyo-Denshi; FT1682
55AA E0101; Hanyo-Denshi; JA3351
55AA E0102; Hanyo-Denshi; KS046230
55AB E0103; Hanyo-Denshi; JA2142
55AB E0104; Hanyo-Denshi; KS045610
55AB E0105; Hanyo-Denshi; KS046140S
55AB E0106; Hanyo-Denshi; JTAEE4
55AE E0101; Hanyo-Denshi; JA5137
55AE E0102; Hanyo-Denshi; KS046250
55B0 E0102; Hanyo-Denshi; JA2284
55B0 E0103; Hanyo-Denshi; HG1618
55BB E0100; Hanyo-Denshi; FT2113
55BB E0101; Hanyo-Denshi; JTAEE2
55C2 E0100; Hanyo-Denshi; IP55C2
55C2 E0101; Hanyo-Denshi; KS047450
55C5 E0101; Hanyo-Denshi; JA5144
55C5 E0102; Hanyo-Denshi; FT2114
55D0 E0100; Hanyo-Denshi; IP55D0
55D0 E0101; Hanyo-Denshi; KS047560
55D2 E0101; Hanyo-Denshi; JB2194
55D2 E0102; Hanyo-Denshi; KS046760
55D4 E0101; Hanyo-Denshi; JA5149
55D4 E0102; Hanyo-Denshi; FT2115
55DD E0101; Hanyo-Denshi; JD0423
55DD E0102; Hanyo-Denshi; KS047040
55DE E0101; Hanyo-Denshi; JB2205
55DE E0102; Hanyo-Denshi; KS047050
55E2 E0101; Hanyo-Denshi; JB2206
55E2 E0102; Hanyo-Denshi; KS046260
55E3 E0101; Hanyo-Denshi; JA2744
55E3 E0102; Hanyo-Denshi; JTAEFF
55E4 E0103; Hanyo-Denshi; JA5148
55E4 E0104; Hanyo-Denshi; JTAEF2S
55E4 E0105; Hanyo-Denshi; JTAEF3
55F9 E0101; Hanyo-Denshi; JA5156
55F9 E0102; Hanyo-Denshi; FT2117
5605 E0102; Hanyo-Denshi; JB2210
5605 E0103; Hanyo-Denshi; IB1551
5605 E0104; Hanyo-Denshi; JTAF00
5606 E0102; Hanyo-Denshi; JA3518
5606 E0103; Hanyo-Denshi; JC1515
5609 E0102; Hanyo-Denshi; JA1837
5609 E0103; Hanyo-Denshi; JTAF03
5609 E0104; Hanyo-Denshi; JTAFA8
5609 E0105; Hanyo-Denshi; TK01017810
5614 E0101; Hanyo-Denshi; JA5150
5614 E0102; Hanyo-Denshi; KS048610
561B E0101; Hanyo-Denshi; JA5155
561B E0102; Hanyo-Denshi; FT2116
5629 E0101; Hanyo-Denshi; JA1862
5629 E0102; Hanyo-Denshi; KS048620
562C E0101; Hanyo-Denshi; JB2220
562C E0102; Hanyo-Denshi; KS048650
5630 E0101; Hanyo-Denshi; JB2221
5630 E0102; Hanyo-Denshi; JTAF10
5632 E0102; Hanyo-Denshi; JA5162
5632 E0103; Hanyo-Denshi; FT1948
563E E0100; Hanyo-Denshi; IP563E
563E E0101; Hanyo-Denshi; KS049860
5642 E0102; Hanyo-Denshi; JA1729
5642 E0103; Hanyo-Denshi; HG1646
5644 E0101; Hanyo-Denshi; JB2233
5644 E0102; Hanyo-Denshi; JTAF11
5646 E0101; Hanyo-Denshi; JB2234
5646 E0102; Hanyo-Denshi; KS049210
5647 E0101; Hanyo-Denshi; JD0438
5647 E0102; Hanyo-Denshi; KS049870
564C E0102; Hanyo-Denshi; JA3325
564C E0103; Hanyo-Denshi; HG1641
5650 E0101; Hanyo-Denshi; JA5158
5650 E0102; Hanyo-Denshi; TK01015090
5660 E0101; Hanyo-Denshi; JB2241
5660 E0102; Hanyo-Denshi; IB0634
5668 E0102; Hanyo-Denshi; JA2079
5668 E0103; Hanyo-Denshi; JC1522
5668 E0104; Hanyo-Denshi; JTAEDB
5668 E0105; Hanyo-Denshi; KS230860
5668 E0106; Hanyo-Denshi; TK01014990
5668 E0107; Hanyo-Denshi; TK01015250
5668 E0108; Hanyo-Denshi; TK01015360
5668 E0109; Hanyo-Denshi; TK01019600
5668 E010A; Hanyo-Denshi; TK01019620
566B E0101; Hanyo-Denshi; JA5164
566B E0102; Hanyo-Denshi; KS050780
5671 E0101; Hanyo-Denshi; JB2249
5671 E0102; Hanyo-Denshi; JTAF18
5674 E0102; Hanyo-Denshi; JA4214
5674 E0103; Hanyo-Denshi; KS050480
5676 E0101; Hanyo-Denshi; JC1520
5676 E0102; Hanyo-Denshi; KS050600
5678 E0102; Hanyo-Denshi; JA3853
5678 E0103; Hanyo-Denshi; FT1882
5680 E0101; Hanyo-Denshi; JA5170
5680 E0102; Hanyo-Denshi; FT2119
5683 E0100; Hanyo-Denshi; IB0636
5683 E0101; Hanyo-Denshi; IP5683
5684 E0101; Hanyo-Denshi; JB2252
5684 E0102; Hanyo-Denshi; JTAF20
5686 E0101; Hanyo-Denshi; JA5169
5686 E0102; Hanyo-Denshi; KS051060
568A E0101; Hanyo-Denshi; JA5171
568A E0102; Hanyo-Denshi; FT2120
5694 E0101; Hanyo-Denshi; JA5173
5694 E0102; Hanyo-Denshi; JTAF27
569D E0101; Hanyo-Denshi; JB2260
569D E0102; Hanyo-Denshi; JTAF21
569E E0101; Hanyo-Denshi; JB2261
569E E0102; Hanyo-Denshi; TK01015690
56A0 E0101; Hanyo-Denshi; JA5172
56A0 E0102; Hanyo-Denshi; JTAF22
56A5 E0102; Hanyo-Denshi; JA5175
56A5 E0103; Hanyo-Denshi; FT1949
56A8 E0101; Hanyo-Denshi; JB2265
56A8 E0102; Hanyo-Denshi; KS052320
56AE E0104; Hanyo-Denshi; JA5176
56AE E0105; Hanyo-Denshi; KS052180
56AE E0106; Hanyo-Denshi; FT2121
56AE E0107; Hanyo-Denshi; JTAF2C
56B3 E0101; Hanyo-Denshi; JB2271
56B3 E0102; Hanyo-Denshi; TK01015730
56BC E0101; Hanyo-Denshi; JA5180
56BC E0102; Hanyo-Denshi; FT2122
56C0 E0102; Hanyo-Denshi; JA5183
56C0 E0103; Hanyo-Denshi; HG1650
56C8 E0101; Hanyo-Denshi; JA5184
56C8 E0102; Hanyo-Denshi; KS052900
56CC E0101; Hanyo-Denshi; JB2280
56CC E0102; Hanyo-Denshi; KS053160
56CE E0102; Hanyo-Denshi; JA5185
56CE E0103; Hanyo-Denshi; FT2124
56CE E0104; Hanyo-Denshi; JTAF33
56D3 E0101; Hanyo-Denshi; JA5187
56D3 E0102; Hanyo-Denshi; JTAF34
56D3 E0103; Hanyo-Denshi; KS053280S
56DB E0101; Hanyo-Denshi; JA2745
56DB E0102; Hanyo-Denshi; IB0638
56E2 E0100; Hanyo-Denshi; IP56E2
56E2 E0101; Hanyo-Denshi; TK01015800
56EE E0102; Hanyo-Denshi; JA5189
56EE E0103; Hanyo-Denshi; KS054080
56F6 E0101; Hanyo-Denshi; JB2301
56F6 E0102; Hanyo-Denshi; JTAF38
56F6 E0103; Hanyo-Denshi; TK01015840
5702 E0101; Hanyo-Denshi; JB2304
5702 E0102; Hanyo-Denshi; IB1569
5708 E0101; Hanyo-Denshi; JA5201
5708 E0102; Hanyo-Denshi; FT2126S
570A E0101; Hanyo-Denshi; JB2306
570A E0102; Hanyo-Denshi; IB0639
570D E0102; Hanyo-Denshi; JA5203
570D E0103; Hanyo-Denshi; FT2874S
5711 E0101; Hanyo-Denshi; JB2308
5711 E0102; Hanyo-Denshi; JTAF41
5716 E0101; Hanyo-Denshi; JA5206
5716 E0102; Hanyo-Denshi; JTAF43
5716 E0103; Hanyo-Denshi; JTAF44
5717 E0100; Hanyo-Denshi; IP5717
5717 E0101; Hanyo-Denshi; KS055250
5717 E0102; Hanyo-Denshi; TK01016200
571B E0101; Hanyo-Denshi; JB2311
571B E0102; Hanyo-Denshi; JTAF45
572C E0101; Hanyo-Denshi; JB2320
572C E0102; Hanyo-Denshi; KS055970
572D E0101; Hanyo-Denshi; JA2329
572D E0102; Hanyo-Denshi; KS056670
572D E0103; Hanyo-Denshi; TK01016300
5734 E0101; Hanyo-Denshi; JB2324
5734 E0102; Hanyo-Denshi; IB1573
5747 E0102; Hanyo-Denshi; JA2249
5747 E0103; Hanyo-Denshi; FT1617
5748 E0100; Hanyo-Denshi; KS056180
5748 E0101; Hanyo-Denshi; KS056650
576A E0102; Hanyo-Denshi; JA3658
576A E0103; Hanyo-Denshi; JTAF52
5774 E0101; Hanyo-Denshi; JB2344
5774 E0102; Hanyo-Denshi; TK01016570
577A E0101; Hanyo-Denshi; JB2348
577A E0102; Hanyo-Denshi; TK01016580
577D E0100; Hanyo-Denshi; IP577D
577D E0101; Hanyo-Denshi; TK01016590
5789 E0101; Hanyo-Denshi; JA5221
5789 E0102; Hanyo-Denshi; FT2127
578B E0101; Hanyo-Denshi; JA2331
578B E0102; Hanyo-Denshi; KS059680
5793 E0101; Hanyo-Denshi; JA5222
5793 E0102; Hanyo-Denshi; KS058090
5794 E0101; Hanyo-Denshi; JB2355
5794 E0102; Hanyo-Denshi; IB1580
579D E0101; Hanyo-Denshi; JB2360
579D E0102; Hanyo-Denshi; JTAF56
57AA E0101; Hanyo-Denshi; JA5226
57AA E0102; Hanyo-Denshi; KS059730
57C8 E0101; Hanyo-Denshi; JB2372
57C8 E0102; Hanyo-Denshi; KS058820
57CE E0102; Hanyo-Denshi; JA3075
57CE E0103; Hanyo-Denshi; JTAF58
57D2 E0101; Hanyo-Denshi; JA5231
57D2 E0102; Hanyo-Denshi; FT2128
57D3 E0101; Hanyo-Denshi; JA5232
57D3 E0102; Hanyo-Denshi; JTAF5D
57D3 E0103; Hanyo-Denshi; TK01035320
57D5 E0101; Hanyo-Denshi; JB2375
57D5 E0102; Hanyo-Denshi; JTAF59
57D6 E0102; Hanyo-Denshi; JA5234
57D6 E0103; Hanyo-Denshi; KS059710
57E2 E0100; Hanyo-Denshi; IP57E2
57E2 E0101; Hanyo-Denshi; TK01017430
57E5 E0100; Hanyo-Denshi; IP57E5
57E5 E0101; Hanyo-Denshi; TK01017200
57E7 E0101; Hanyo-Denshi; JB2380
57E7 E0102; Hanyo-Denshi; KS059790
57EA E0100; Hanyo-Denshi; KS059100
57EA E0101; Hanyo-Denshi; TK01017000
57EA E0102; Hanyo-Denshi; TK01017210
57F4 E0103; Hanyo-Denshi; JA3093
57F4 E0104; Hanyo-Denshi; KS059220
57F8 E0101; Hanyo-Denshi; JB2386
57F8 E0102; Hanyo-Denshi; JTAF62
5807 E0100; Hanyo-Denshi; IP5807
5807 E0101; Hanyo-Denshi; TK01016780
5807 E0102; Hanyo-Denshi; TK01017030
580B E0102; Hanyo-Denshi; JA5236
580B E0103; Hanyo-Denshi; FT1950
580D E0101; Hanyo-Denshi; JB2402
580D E0102; Hanyo-Denshi; TK01017050
5819 E0102; Hanyo-Denshi; JA5237
5819 E0103; Hanyo-Denshi; JTAF6C
581F E0101; Hanyo-Denshi; JB2405
581F E0102; Hanyo-Denshi; JTAF6B
582F E0101; Hanyo-Denshi; JA8401
582F E0102; Hanyo-Denshi; TK01007030
5830 E0101; Hanyo-Denshi; JA1765
5830 E0102; Hanyo-Denshi; TK01017520
5831 E0101; Hanyo-Denshi; JA4283
5831 E0102; Hanyo-Denshi; KS061470
5832 E0101; Hanyo-Denshi; JB2410
5832 E0102; Hanyo-Denshi; JTAF72
5834 E0101; Hanyo-Denshi; JA3076
5834 E0102; Hanyo-Denshi; JTAF68
5835 E0102; Hanyo-Denshi; JA3740
5835 E0103; Hanyo-Denshi; FT1873
5837 E0100; Hanyo-Denshi; IP5837
5837 E0101; Hanyo-Denshi; KS060770
583D E0102; Hanyo-Denshi; JA5246
583D E0103; Hanyo-Denshi; JTAF79
5840 E0102; Hanyo-Denshi; JA4229
5840 E0103; Hanyo-Denshi; JC1558
584A E0101; Hanyo-Denshi; JA1884
584A E0102; Hanyo-Denshi; KS060750
584C E0101; Hanyo-Denshi; JB2414
584C E0102; Hanyo-Denshi; KS060860
584D E0101; Hanyo-Denshi; JB2415
584D E0102; Hanyo-Denshi; TK01017490
5851 E0101; Hanyo-Denshi; JA3326
5851 E0102; Hanyo-Denshi; KS060920
5854 E0101; Hanyo-Denshi; JA3767
5854 E0102; Hanyo-Denshi; KS060960
5858 E0102; Hanyo-Denshi; JA3768
5858 E0103; Hanyo-Denshi; FT1877S
5859 E0102; Hanyo-Denshi; JA4025
5859 E0103; Hanyo-Denshi; JTAF7F
5859 E0104; Hanyo-Denshi; JTAF7E
585A E0103; Hanyo-Denshi; JA3645
585A E0104; Hanyo-Denshi; FT2045
585A E0105; Hanyo-Denshi; JC1555
585A E0106; Hanyo-Denshi; IB1603
585F E0101; Hanyo-Denshi; JB2419
585F E0102; Hanyo-Denshi; KS061140
5863 E0100; Hanyo-Denshi; IP5863
5863 E0101; Hanyo-Denshi; TK01017570
5867 E0101; Hanyo-Denshi; JB2422
5867 E0102; Hanyo-Denshi; TK01017580
5869 E0101; Hanyo-Denshi; JA1786
5869 E0102; Hanyo-Denshi; TK01017420
5870 E0101; Hanyo-Denshi; JA5243
5870 E0102; Hanyo-Denshi; FT2129
5874 E0100; Hanyo-Denshi; IP5874
5874 E0101; Hanyo-Denshi; TK01017790
587C E0101; Hanyo-Denshi; JB2425
587C E0102; Hanyo-Denshi; TK01017330
587C E0103; Hanyo-Denshi; TK01017690
587D E0100; Hanyo-Denshi; IP587D
587D E0101; Hanyo-Denshi; TK01017680
5880 E0101; Hanyo-Denshi; JB2427
5880 E0102; Hanyo-Denshi; KS062280
5881 E0101; Hanyo-Denshi; JB2428
5881 E0102; Hanyo-Denshi; IB1608
5883 E0101; Hanyo-Denshi; JA2213
5883 E0102; Hanyo-Denshi; JTAF7D
588D E0101; Hanyo-Denshi; JB2434
588D E0102; Hanyo-Denshi; KS061980
588D E0103; Hanyo-Denshi; JTAF7BS
5890 E0101; Hanyo-Denshi; JB2436
5890 E0102; Hanyo-Denshi; TK01017740
5893 E0101; Hanyo-Denshi; JA4272
5893 E0102; Hanyo-Denshi; KS062060
589C E0102; Hanyo-Denshi; JA3638
589C E0103; Hanyo-Denshi; FT2044
589C E0104; Hanyo-Denshi; JTAF87
589E E0101; Hanyo-Denshi; JC1561
589E E0102; Hanyo-Denshi; JTAF8A
589F E0101; Hanyo-Denshi; JA5250
589F E0102; Hanyo-Denshi; FT2130
58A8 E0102; Hanyo-Denshi; JA4347
58A8 E0103; Hanyo-Denshi; JC1562
58AB E0102; Hanyo-Denshi; JA5251
58AB E0103; Hanyo-Denshi; FT2131
58AB E0104; Hanyo-Denshi; JTAF8F
58B3 E0101; Hanyo-Denshi; JA4215
58B3 E0102; Hanyo-Denshi; KS063440
58B8 E0101; Hanyo-Denshi; JA5255
58B8 E0102; Hanyo-Denshi; FT2133
58B8 E0103; Hanyo-Denshi; KS063460
58BA E0101; Hanyo-Denshi; JA5252
58BA E0102; Hanyo-Denshi; FT2132
58C4 E0101; Hanyo-Denshi; JB2447
58C4 E0102; Hanyo-Denshi; KS063000
58C7 E0101; Hanyo-Denshi; JA3537
58C7 E0102; Hanyo-Denshi; JTAF92
58CA E0101; Hanyo-Denshi; JA1885
58CA E0102; Hanyo-Denshi; TK01018010
58CE E0101; Hanyo-Denshi; JB2452
58CE E0102; Hanyo-Denshi; JTAF94
58D0 E0101; Hanyo-Denshi; JB2453
58D0 E0102; Hanyo-Denshi; JTAF9A
58D2 E0101; Hanyo-Denshi; JB2454
58D2 E0102; Hanyo-Denshi; KS063600
58D3 E0101; Hanyo-Denshi; JA5258
58D3 E0102; Hanyo-Denshi; FT2875
58D3 E0103; Hanyo-Denshi; JTAF9FS
58D5 E0101; Hanyo-Denshi; JA2572
58D5 E0102; Hanyo-Denshi; FT2029
58D9 E0101; Hanyo-Denshi; JA5261
58D9 E0102; Hanyo-Denshi; FT2134
58DD E0101; Hanyo-Denshi; JB2458
58DD E0102; Hanyo-Denshi; IB0651
58DF E0101; Hanyo-Denshi; JA5266
58DF E0102; Hanyo-Denshi; KS064190
58E0 E0101; Hanyo-Denshi; JC1569
58E0 E0102; Hanyo-Denshi; KS064180
58E5 E0101; Hanyo-Denshi; JA5263
58E5 E0102; Hanyo-Denshi; FT2135
58F3 E0101; Hanyo-Denshi; JB2462
58F3 E0102; Hanyo-Denshi; IB1449
58F4 E0101; Hanyo-Denshi; JD0523
58F4 E0102; Hanyo-Denshi; KS058120
58F7 E0101; Hanyo-Denshi; JA3659
58F7 E0102; Hanyo-Denshi; JTAFA5
58FA E0101; Hanyo-Denshi; JA5268
58FA E0102; Hanyo-Denshi; TK01018340
58FD E0101; Hanyo-Denshi; JA5272
58FD E0102; Hanyo-Denshi; JTAFA6
58FD E0103; Hanyo-Denshi; TK01026500
5900 E0100; Hanyo-Denshi; KS084760
5900 E0101; Hanyo-Denshi; KS084770
5900 E0102; Hanyo-Denshi; KS084800
5903 E0100; Hanyo-Denshi; IP5903
5903 E0101; Hanyo-Denshi; TK01000550
5905 E0101; Hanyo-Denshi; JB2463
5905 E0102; Hanyo-Denshi; IB1617S
5906 E0102; Hanyo-Denshi; JB2464
5906 E0103; Hanyo-Denshi; TK01018410
590F E0101; Hanyo-Denshi; JA1838
590F E0102; Hanyo-Denshi; KS065510
5910 E0101; Hanyo-Denshi; JA5275
5910 E0102; Hanyo-Denshi; KS149900
5910 E0103; Hanyo-Denshi; TK01018610
5912 E0101; Hanyo-Denshi; JB2467
5912 E0102; Hanyo-Denshi; KS065780
5913 E0101; Hanyo-Denshi; JB2468
5913 E0102; Hanyo-Denshi; KS065810
5914 E0101; Hanyo-Denshi; JB2469
5914 E0102; Hanyo-Denshi; KS065840
5914 E0103; Hanyo-Denshi; KS065850
5916 E0101; Hanyo-Denshi; JA1916
5916 E0102; Hanyo-Denshi; FT2021
5917 E0100; Hanyo-Denshi; IP5917
5917 E0101; Hanyo-Denshi; KS066070
591B E0102; Hanyo-Denshi; JA5276
591B E0103; Hanyo-Denshi; JTAFB7
591B E0104; Hanyo-Denshi; TK01018730
5922 E0101; Hanyo-Denshi; JA4420
5922 E0102; Hanyo-Denshi; KS066550
5922 E0103; Hanyo-Denshi; KS066540
5937 E0101; Hanyo-Denshi; JA1648
5937 E0102; Hanyo-Denshi; KS067340
5938 E0101; Hanyo-Denshi; JA5282
5938 E0102; Hanyo-Denshi; KS067180
5944 E0101; Hanyo-Denshi; JA1766
5944 E0102; Hanyo-Denshi; TK01019140
5946 E0101; Hanyo-Denshi; JB2483
5946 E0102; Hanyo-Denshi; IB1622
5951 E0103; Hanyo-Denshi; JA2332
5951 E0104; Hanyo-Denshi; KS067790
5951 E0105; Hanyo-Denshi; JTAFC4
5951 E0106; Hanyo-Denshi; KS067880S
5953 E0102; Hanyo-Denshi; JB2485
5953 E0103; Hanyo-Denshi; JTAFC5
5954 E0101; Hanyo-Denshi; JA4359
5954 E0102; Hanyo-Denshi; KS067820
5956 E0100; Hanyo-Denshi; TK01019400
5956 E0101; Hanyo-Denshi; TK01019430
5956 E0102; Hanyo-Denshi; TK01019440
5958 E0101; Hanyo-Denshi; JA5289
5958 E0102; Hanyo-Denshi; FT2137
5958 E0103; Hanyo-Denshi; TK01019270
595D E0101; Hanyo-Denshi; JB2488
595D E0102; Hanyo-Denshi; TK01019590
595F E0101; Hanyo-Denshi; JB2490
595F E0102; Hanyo-Denshi; IB1629
5960 E0102; Hanyo-Denshi; JA5291
5960 E0103; Hanyo-Denshi; FT2139
5960 E0104; Hanyo-Denshi; JTAFD0
5960 E0105; Hanyo-Denshi; KS068610
5960 E0106; Hanyo-Denshi; TK01019610
5962 E0102; Hanyo-Denshi; JA5290
5962 E0103; Hanyo-Denshi; FT2138
5963 E0101; Hanyo-Denshi; JB2492
5963 E0102; Hanyo-Denshi; JTAFCD
5965 E0101; Hanyo-Denshi; JA1792
5965 E0102; Hanyo-Denshi; IB0654
5969 E0101; Hanyo-Denshi; JA5294
5969 E0102; Hanyo-Denshi; FT2140
596C E0101; Hanyo-Denshi; JA5293
596C E0102; Hanyo-Denshi; TK01019640
596C E0103; Hanyo-Denshi; TK01019760
5970 E0100; Hanyo-Denshi; IP5970
5970 E0101; Hanyo-Denshi; JTAFD9
5972 E0101; Hanyo-Denshi; JB2502
5972 E0102; Hanyo-Denshi; JTAFDA
5981 E0101; Hanyo-Denshi; JA5302
5981 E0102; Hanyo-Denshi; JTAFDD
5983 E0101; Hanyo-Denshi; JA4062
5983 E0102; Hanyo-Denshi; JTAFDC
5984 E0102; Hanyo-Denshi; JA4449
5984 E0103; Hanyo-Denshi; JTAFDE
599B E0101; Hanyo-Denshi; JA5412
599B E0102; Hanyo-Denshi; JTB063
59A0 E0100; Hanyo-Denshi; IP59A0
59A0 E0101; Hanyo-Denshi; JT59A0
59A5 E0102; Hanyo-Denshi; JA3437
59A5 E0103; Hanyo-Denshi; JTAFDF
59BB E0101; Hanyo-Denshi; JA2642
59BB E0102; Hanyo-Denshi; TK01020200
59CD E0101; Hanyo-Denshi; JB2530
59CD E0102; Hanyo-Denshi; JTAFE2
59D8 E0100; Hanyo-Denshi; IP59D8
59D8 E0101; Hanyo-Denshi; KS072760
59EC E0102; Hanyo-Denshi; IP59EC
59EC E0103; Hanyo-Denshi; JTAFE9
59FF E0103; Hanyo-Denshi; JA2749
59FF E0104; Hanyo-Denshi; JTAFE4
5A19 E0100; Hanyo-Denshi; IP5A19
5A19 E0101; Hanyo-Denshi; TK01020270
5A1C E0102; Hanyo-Denshi; JA5317
5A1C E0103; Hanyo-Denshi; JTAFE8
5A27 E0101; Hanyo-Denshi; JB2554
5A27 E0102; Hanyo-Denshi; TK01020320
5A29 E0102; Hanyo-Denshi; JA4258
5A29 E0103; Hanyo-Denshi; FT1918
5A41 E0101; Hanyo-Denshi; JA4712
5A41 E0102; Hanyo-Denshi; KS072680
5A48 E0101; Hanyo-Denshi; JB2562
5A48 E0102; Hanyo-Denshi; KS073020
5A58 E0100; Hanyo-Denshi; IP5A58
5A58 E0101; Hanyo-Denshi; TK01020510
5A64 E0100; Hanyo-Denshi; IP5A64
5A64 E0101; Hanyo-Denshi; TK01020460
5A66 E0102; Hanyo-Denshi; JA4156
5A66 E0103; Hanyo-Denshi; JTAFEDS
5A67 E0101; Hanyo-Denshi; JB2569
5A67 E0102; Hanyo-Denshi; IB0655
5A6C E0101; Hanyo-Denshi; JA5321
5A6C E0102; Hanyo-Denshi; FT2142
5A7E E0101; Hanyo-Denshi; JB2574
5A7E E0102; Hanyo-Denshi; IB1644
5A8D E0100; Hanyo-Denshi; IP5A8D
5A8D E0101; Hanyo-Denshi; KS074830
5A96 E0101; Hanyo-Denshi; JB2578
5A96 E0102; Hanyo-Denshi; KS074170
5A9B E0102; Hanyo-Denshi; JA4118
5A9B E0103; Hanyo-Denshi; FT1911S
5AA2 E0101; Hanyo-Denshi; JB2584
5AA2 E0102; Hanyo-Denshi; JTAFF2
5AB5 E0101; Hanyo-Denshi; JB2590
5AB5 E0102; Hanyo-Denshi; JTAFFA
5ABA E0101; Hanyo-Denshi; JB2592
5ABA E0102; Hanyo-Denshi; JTAFF7S
5ABA E0103; Hanyo-Denshi; JTAFF8
5ABE E0103; Hanyo-Denshi; JA5329
5ABE E0104; Hanyo-Denshi; FT1951S
5ABF E0101; Hanyo-Denshi; JB2594
5ABF E0102; Hanyo-Denshi; KS074870
5AC1 E0101; Hanyo-Denshi; JA1839
5AC1 E0102; Hanyo-Denshi; FT2016
5AC2 E0102; Hanyo-Denshi; JA5331
5AC2 E0103; Hanyo-Denshi; KS075260
5AC2 E0104; Hanyo-Denshi; FT2145
5AC3 E0100; Hanyo-Denshi; IP5AC3
5AC3 E0101; Hanyo-Denshi; TK01020610
5AC3 E0102; Hanyo-Denshi; TK01020620
5AC6 E0101; Hanyo-Denshi; JB2602
5AC6 E0102; Hanyo-Denshi; TK01020560
5ACB E0101; Hanyo-Denshi; JA5330
5ACB E0102; Hanyo-Denshi; FT2144
5ACC E0102; Hanyo-Denshi; JA2389
5ACC E0103; Hanyo-Denshi; FT1791S
5AD7 E0101; Hanyo-Denshi; JA5334
5AD7 E0102; Hanyo-Denshi; KS076290
5ADA E0102; Hanyo-Denshi; JB2605
5ADA E0103; Hanyo-Denshi; JD0574
5ADB E0100; Hanyo-Denshi; IP5ADB
5ADB E0101; Hanyo-Denshi; KS076280
5ADC E0101; Hanyo-Denshi; JB2606
5ADC E0102; Hanyo-Denshi; KS076270
5ADF E0100; Hanyo-Denshi; KS075770
5ADF E0101; Hanyo-Denshi; KS076300
5AE1 E0101; Hanyo-Denshi; JA3568
5AE1 E0102; Hanyo-Denshi; JTAFFF
5AE2 E0100; Hanyo-Denshi; IP5AE2
5AE2 E0101; Hanyo-Denshi; TK01020720
5AE4 E0100; Hanyo-Denshi; IP5AE4
5AE4 E0101; Hanyo-Denshi; TK01020600
5AEB E0100; Hanyo-Denshi; KS075980
5AEB E0101; Hanyo-Denshi; TK01020630
5AF8 E0100; Hanyo-Denshi; IP5AF8
5AF8 E0101; Hanyo-Denshi; TK01020830
